Ano,Continente,País,Setor,Consumo_Energia_Renovável (MWh),Consumo_Energia_Fóssil (MWh),Emissões_CO2 (toneladas),PIB (milhões de USD),População (milhões)
2012,América do Sul,Estados Unidos,Indústria,5709.179489884387,-3709.511608775847,55090.65024455612,7198777.803855924,73.62369934311526
2007,América do Sul,Estados Unidos,Indústria,5415.595918185618,13931.175143924349,52514.33402860535,3585134.8702235115,166.618836107252
2012,Ásia,China,Residencial,1012.1790847070233,3227.1950980625097,85830.12961055736,4172385.4662491083,159.9486252460464
2007,Ásia,Estados Unidos,Transporte,7870.315791006538,680.6628096262884,149642.15614074853,5343907.458874051,50.562642744854244
2011,América do Norte,China,Comercial,3753.532984347733,12636.594648630928,111602.52436646813,5795075.538252089,31.494089486243567
2005,Oceania,Índia,Comercial,2361.086583266962,10928.505868925364,142428.7285629633,6427812.430841761,37.044834685137104
2018,América do Norte,Índia,Residencial,7043.237957467449,8620.269938628311,71290.5281587447,6157526.979118949,132.33463882390356
2014,Europa,China,Indústria,4112.070664095911,6701.369566924108,219378.50770776675,4629134.970171294,127.11940928171497
2010,África,China,Residencial,3892.6436824364546,7726.893257271526,187174.32980497731,4681055.123157206,80.66237843711315
2000,América do Sul,Estados Unidos,Residencial,6173.030322742144,15514.488916255497,35789.283045985234,5207979.309905649,184.3645276947854
2015,Ásia,China,Transporte,5039.153186639815,8430.507081693566,176042.1210028453,2358875.246887453,55.19814938625056
2002,América do Sul,Rússia,Residencial,6767.418971918734,10174.692515372346,46015.45262840181,5031519.297708529,25.995236088924884
2009,África,China,Comercial,5019.248503293747,11572.745104570366,35537.98507523196,3953014.063668009,158.70239126372235
2015,Europa,Austrália,Comercial,2219.5029567857714,8011.267028050059,75694.87529031507,5186333.150706437,76.72913161441343
2001,América do Norte,Brasil,Comercial,2967.1043123667973,9329.931665752256,45580.17913124933,5901266.14056941,155.74345069408358
2005,África,Índia,Comercial,3952.970118144087,8362.924332320425,70487.17007383032,6080512.490716891,89.1153659283087
2013,África,Índia,Indústria,8269.607891432033,4800.947199858188,48828.328172735644,1965232.9224732835,87.54483438812822
2009,América do Norte,Rússia,Comercial,3843.791623469784,8055.633332649846,105016.80575511277,6714155.750375034,61.16491620973674
2015,África,Estados Unidos,Indústria,2899.167172946685,3900.484735963236,123323.30880556465,2112637.2062292043,159.7907992244148
2013,África,Índia,Residencial,3360.5109522652783,9821.29098518696,72049.35748448595,-644942.495777728,44.48011142524535
2002,África,Índia,Comercial,4514.2298639930705,13303.936630601556,144056.52111746522,2521134.4430793594,121.96921298453523
2011,América do Norte,Rússia,Indústria,6635.389609315778,10947.175010554807,121204.24463848355,3285311.8936120095,117.20109081826789
2008,Europa,Rússia,Transporte,4216.990920859835,3695.870656608492,-11262.161282187531,6444840.653874874,127.65869848355821
2004,África,China,Transporte,8545.560491946953,12538.275153903887,38291.28148122875,5633806.539964651,132.64128113299415
2015,Ásia,Rússia,Transporte,6194.728859038289,4137.4239674886185,26985.831922407582,6442807.003418133,53.68302612213551
2017,América do Norte,Estados Unidos,Indústria,2927.4541303923984,12879.83214684191,26767.05884762232,1303035.700724096,44.28822790279181
2008,América do Sul,Rússia,Transporte,4992.080858221557,3243.817273345382,71222.6604646832,2696234.481004754,117.53559882605532
2018,Ásia,Rússia,Indústria,3628.0559660642284,8980.295756914828,127309.78847667365,5051701.113162046,133.22975374112335
2021,América do Norte,Austrália,Comercial,4013.6425185245494,8512.787204671135,165283.9064100444,4412522.630048328,63.03315954818321
2002,África,Brasil,Transporte,4997.766811773563,4895.400520279971,119867.4364443612,4721838.730662997,67.00314140764323
2005,América do Sul,Estados Unidos,Transporte,1039.6590062935143,6365.6997122388075,154190.09581639897,2703114.1197775695,37.419224514232106
2015,América do Sul,Índia,Residencial,3985.7330628572427,4167.73937336002,133290.56398339703,4697600.053612877,112.2212204236749
2002,Ásia,Rússia,Transporte,4560.541270368881,12157.60913652876,130211.12831817128,4039918.406033974,101.11991709256414
2008,Oceania,Rússia,Residencial,6970.059682163259,6750.697504240662,80991.77833630308,3837980.157508767,208.65971766287936
2017,Europa,Brasil,Indústria,5199.1848538506565,6980.368157992366,96291.78953093468,7114596.620533267,85.52774335487133
2015,África,Rússia,Indústria,1080.95633078734,7340.584700841385,112864.03484206997,1678361.903087765,69.47956857679662
2011,África,China,Residencial,3670.366078375734,10927.534059549633,142813.6356881346,8095039.417197792,82.57051680836805
2004,Ásia,Austrália,Indústria,7285.6837593909695,16902.241174319355,128614.52985998907,2334760.8251741347,-9.957583174052132
2012,América do Norte,Austrália,Transporte,4711.444567442796,4213.180157673742,62446.65227248981,4650743.042512736,25.480806086094958
2007,América do Norte,Rússia,Comercial,4281.1200881763425,9741.419223829887,100336.03260380337,6671611.272048134,166.34965409094428
2021,Ásia,Índia,Residencial,3254.5037921402372,9170.322901278525,206424.01481553068,6838105.59374163,108.22172418704783
2009,América do Norte,China,Comercial,7489.758264771737,13017.0040054346,118931.0690187815,6944184.276564876,155.48510082217723
2000,Ásia,Índia,Comercial,5739.55066681945,9980.74372682009,141286.59348865726,8719094.68294497,43.5677846433378
2014,América do Norte,Rússia,Residencial,2685.6539859738336,11311.119574812148,169220.6202331737,7109477.94773823,168.20821439684187
2020,Ásia,China,Comercial,5696.214504511671,10102.9893243146,110588.73666003052,5455659.847364637,50.53597922287874
2016,África,Estados Unidos,Transporte,270.1075614858082,7689.573391090968,50057.02005382987,6605504.973693128,136.2398665626394
2019,Oceania,China,Indústria,6219.727265056782,9457.919984982253,118367.61990685038,3098576.151152855,74.74045929621644
2000,Europa,Austrália,Residencial,8228.526855339092,1107.2144338647868,-32097.948656043503,5181131.173041451,161.20573953508256
2006,Oceania,Brasil,Comercial,3009.3633303039664,14001.134604381217,121190.27507505038,6244748.3253251985,61.114732119942225
2017,Oceania,Índia,Transporte,3314.3354015689692,2073.2605654145955,8104.4457861398405,4719663.792449747,156.96547508654953
2008,Europa,Brasil,Transporte,4304.092466475566,6224.153368712161,84785.11271474561,2798073.089689836,20.36098281560959
2000,América do Norte,Austrália,Indústria,4493.992134749001,9925.219309795466,216817.5071979006,4553806.73102707,126.77786112779297
2006,América do Norte,Índia,Comercial,3185.0537260137926,11539.11094538733,161442.06631899116,3521318.1569241676,103.86575682921445
2010,África,Austrália,Residencial,1894.404345421793,15290.422131074418,59209.81906586259,1788571.4293763596,56.04185860032523
2017,América do Norte,Rússia,Residencial,5157.946017940839,8923.490228882369,33869.84547296312,7111258.909579014,120.63481709927554
2012,Oceania,Rússia,Residencial,4472.894824142709,2439.807400807348,97467.82821531461,8008810.479436983,23.886547516272742
2017,Oceania,Rússia,Comercial,6822.936247235203,13416.75594660378,118742.83803156344,4602925.058786797,119.66766161221138
2018,América do Norte,China,Residencial,4585.443243131584,3017.714365748171,146873.17866486538,5602734.586043209,128.9439405011224
2016,Ásia,Austrália,Residencial,6318.111128197146,7807.6512390641965,76209.63641826624,4573075.024637072,53.355957087986944
2003,África,Índia,Comercial,7748.135671724676,9183.462813899729,89969.42724959103,2086897.9676621347,172.5661958017288
2018,Europa,Brasil,Transporte,6577.453270355678,12276.141502283504,83907.36175885513,6829926.164497311,65.43290023931087
2021,Oceania,Índia,Indústria,392.382242168047,16035.725757065884,103847.65997484153,2494941.2891292735,172.88517260428387
2013,Ásia,Índia,Residencial,8875.906024822667,12650.548711504085,7317.916906595172,5091350.3370759,146.2437829179114
2015,Oceania,Estados Unidos,Indústria,5246.91069142192,9306.24706321968,185397.10569190118,1725111.6544777947,56.198943706570745
2008,Europa,Brasil,Residencial,4281.554055833603,10975.660315974295,159129.68524784475,7457392.391896838,57.703487708953254
2004,Europa,Índia,Residencial,4581.272640006856,10935.79806166411,98164.52607587965,3711873.6843899153,142.67683246930045
2005,Europa,China,Transporte,3648.4529748109235,9033.171514356083,104091.5551901274,3462198.4995821593,115.98066757937067
2019,Oceania,China,Transporte,3744.5451476856188,14373.558826384266,43472.55461385673,3588478.766821184,69.24813823204163
2010,Europa,Índia,Comercial,4528.035235875187,9231.813158759009,82215.51442935292,6462212.358983982,26.150845601696787
2005,América do Sul,Estados Unidos,Comercial,7385.558319642138,19920.74862674895,93205.35670160847,4446866.613097664,107.930271647507
2010,Oceania,China,Transporte,4501.611200691536,12719.300550499429,46290.23108310798,6001561.701276725,59.18706445941041
2019,América do Sul,Rússia,Comercial,4411.832827678274,10862.426594365787,169082.89902066987,3683833.0528181614,101.42346929009376
2021,Europa,Rússia,Indústria,3780.6763130117165,11177.174634556774,74296.65838761683,3436786.752895153,171.7198941882879
2004,América do Norte,China,Comercial,5705.207830102769,8879.659120654826,144302.46047488175,3759232.7187037244,147.35685972979994
2007,América do Sul,Estados Unidos,Comercial,1672.352441284988,12209.141575020316,107034.73646954063,6406042.48294083,148.04528342355167
2005,América do Norte,Brasil,Residencial,8297.21674378969,10234.235245207963,47933.64293347292,2096344.2701930623,114.87756202693899
2005,Oceania,Índia,Comercial,3536.371441991684,8581.042350916025,98769.16904672844,4736898.131811907,61.87584440478533
2006,África,Estados Unidos,Comercial,7464.6765508875915,22771.53812081654,122752.25244230422,4095733.880711151,88.87171889749139
2010,África,Rússia,Indústria,9418.541262611068,4423.050075303422,100754.77253107993,3527938.010010355,172.3176946197922
2000,África,Austrália,Residencial,8381.233883470708,10749.605235642939,77622.0057621856,7769063.0116968425,46.66739732905084
2021,América do Norte,China,Comercial,9174.071351109009,16623.91324548003,75839.09571548848,4151821.8551486284,165.84680877781602
2012,Oceania,Estados Unidos,Indústria,8440.276214352542,7900.152407223344,92676.26574511788,3876953.0765307755,129.7634396764752
2017,América do Sul,Rússia,Indústria,3961.449895295995,9036.718301175855,101762.75304459712,1821007.75666585,-6.330126224035922
2005,África,Austrália,Comercial,7309.450848288552,-755.9038492839027,98140.26456746648,1655649.5760221146,79.34045739036242
2009,América do Sul,Austrália,Transporte,4572.064491191541,8533.224947948876,154799.5569037911,5347172.209700575,72.72309731996985
2021,América do Norte,Brasil,Residencial,8781.222925568733,9828.157398101908,127271.77668995035,9519809.9197753,113.09632216551192
2005,África,Índia,Residencial,5682.69097566527,8684.99689134322,127800.95378909401,5670237.204068962,65.26895561757163
2013,Europa,Austrália,Residencial,5303.07055867279,10642.052943208175,81840.48669058978,2551834.653451735,55.12390292132274
2004,América do Sul,Estados Unidos,Indústria,7870.003269804432,12008.02572384621,68367.12291649116,6903827.81988341,44.70410368610713
2015,América do Norte,Austrália,Transporte,8436.321050599832,11328.481298293773,94749.95889459824,6441691.692216488,117.26337853094572
2002,América do Norte,Estados Unidos,Comercial,6266.75787458792,7778.333607962553,85650.14217161918,6609022.5919060055,60.66397443315491
2016,América do Sul,Estados Unidos,Transporte,5636.1936689865715,12630.15491051618,70119.29423974377,5449897.248010115,72.66817518581072
2022,Ásia,Rússia,Comercial,4555.813800424732,9175.897582220121,128225.46465535344,7690788.534771239,114.49569493739972
2000,Ásia,Estados Unidos,Transporte,3344.862932632045,6329.160179690936,136698.76716775208,6374954.249358342,152.22330352980782
2000,América do Norte,Estados Unidos,Transporte,4829.360692407164,8338.090571236498,105147.94759542333,4594362.032757177,131.53518967359582
2018,Europa,Estados Unidos,Transporte,7541.219866578733,8015.250818168459,95413.10172009113,5323498.536469038,42.91701085875784
2019,América do Sul,Brasil,Indústria,6871.427371367435,12338.07519639589,150166.1514626909,5224126.911203945,83.80269496752103
2009,África,Índia,Residencial,2920.010723152575,6182.769089022073,79165.3577674566,3496898.6868458553,111.19281890321442
2002,Ásia,Rússia,Comercial,2765.836270776221,-505.73141652807317,213216.92201532942,3904264.3320567575,32.2067960669018
2018,Oceania,Índia,Transporte,6184.119141239411,12875.840796170041,88773.69896153166,2555220.9961700444,105.44857981486541
2017,Ásia,China,Indústria,8016.995235318586,2555.2674071402053,114416.6068219439,9757874.515992062,203.69827308851882
2001,América do Sul,Índia,Indústria,4191.228953105541,4738.200956712281,137970.73446095356,2561994.1915105763,134.67170386723814
2011,Europa,Estados Unidos,Comercial,4641.247031958004,6801.935679105431,198913.62630561812,2529204.0708809574,-1.9491239575001487
2001,Europa,China,Residencial,6407.415777749551,10257.23330596605,95871.0801522183,5904408.105856416,122.19651646801796
2018,África,China,Residencial,4115.578478946686,10127.670460137737,87289.1595680887,3616514.6819471945,130.00326885185902
2001,América do Norte,Estados Unidos,Comercial,3031.38324801248,16101.87175107377,149049.21745360974,5848029.486526932,94.62441431697965
2009,África,Brasil,Indústria,6087.944692128411,12798.89452805158,35482.261312611874,4075735.4098840575,148.89479628158116
2012,Ásia,Austrália,Comercial,4695.771317119006,14657.979833584282,101485.92531557869,6280006.122254227,90.23342737717175
2021,América do Sul,China,Indústria,5554.785346300314,4783.956198822423,199124.278046341,5181895.613639123,25.316255821485285
2006,Europa,Austrália,Residencial,9079.198984520137,4575.698239808553,-13618.344216647965,7256723.497787524,179.09874095734068
2001,América do Sul,Brasil,Indústria,3390.3415723957246,9076.05343370681,79656.8384890133,6291479.740716617,197.89220980811626
2019,América do Sul,Rússia,Transporte,5736.986546724508,11834.360805019456,167061.2576427958,1913194.8268108699,57.72764666254794
